Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
84,0,3,8892,1,0,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,1,7,8,0,66.0,3,3,1,3,3,3,5,0,5,0,1065,1065,0,2,1,4,1065,0,0,1065,0,0,1,1,3,1,3,6,6,0,5,1974.0,2,2,461,4,4,2,74,0,0,0,0,0,0,7,2007,0,4,126500
85,8,3,8530,1,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,1,5,6,1,22.0,3,3,2,2,3,3,5,0,5,0,384,384,0,2,1,4,804,670,0,1474,0,0,2,1,3,1,3,7,6,1,3,1995.0,0,2,400,4,4,2,120,72,0,0,0,0,700,5,2009,8,4,168500
86,5,3,16059,1,3,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,1,5,6,1,284.0,2,3,1,2,3,3,5,0,5,0,1288,1288,0,0,1,4,1301,1116,0,2417,0,0,2,1,4,1,2,9,6,1,1,1991.0,2,2,462,4,4,2,127,82,0,0,0,0,0,4,2006,8,4,260000
87,5,3,11911,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,11,13,2,0.0,2,3,2,2,3,0,5,0,5,0,684,684,0,0,1,4,684,876,0,1560,0,0,2,1,3,1,2,6,6,1,3,2005.0,0,2,400,4,4,2,100,38,0,0,0,0,0,3,2009,8,4,174000
88,12,1,3951,1,3,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,1,11,13,3,76.0,2,3,2,2,3,0,5,0,5,0,612,612,0,0,1,4,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,5,2009.0,1,2,528,4,4,2,0,234,0,0,0,0,0,6,2009,6,5,164500
92,0,3,8500,1,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,1,5,6,0,203.0,3,3,1,3,3,3,4,600,5,0,635,1235,0,4,1,4,1235,0,0,1235,0,0,1,0,2,1,3,6,6,0,1,1961.0,2,2,480,4,4,2,0,0,0,0,0,0,0,12,2006,8,0,98600
93,1,3,13360,1,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,1,12,14,2,0.0,3,2,0,2,3,3,0,713,5,0,163,876,0,0,1,4,964,0,0,964,1,0,1,0,2,1,3,5,6,0,5,1921.0,2,2,432,4,4,2,0,0,44,0,0,0,0,8,2009,8,4,163500
94,14,0,7200,1,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,1,7,8,2,0.0,3,3,0,3,0,2,4,1046,5,0,168,1214,1,0,0,4,1260,1031,0,2291,0,1,2,0,4,2,3,9,6,1,5,1900.0,2,2,506,4,4,2,0,0,0,0,99,0,0,11,2007,8,4,133900
95,5,3,9337,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,11,13,2,0.0,3,2,2,2,3,3,2,648,5,0,176,824,0,0,1,4,905,881,0,1786,1,0,2,1,3,1,2,7,6,0,1,1997.0,1,2,684,4,4,2,0,162,0,0,0,0,0,5,2007,8,4,204750
96,5,3,9765,1,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,1,11,13,1,68.0,0,2,2,2,1,3,0,310,5,0,370,680,0,2,1,4,680,790,0,1470,0,0,2,1,3,1,3,6,6,1,3,1993.0,0,2,420,4,4,2,232,63,0,0,0,0,480,4,2009,8,4,185000
97,0,3,10264,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,11,13,1,183.0,2,3,2,2,3,0,0,1162,5,0,426,1588,0,0,1,4,1588,0,0,1588,0,0,2,0,3,1,2,6,6,0,1,1999.0,1,2,472,4,4,2,158,29,0,0,0,0,0,8,2006,8,4,214000
98,0,3,10921,1,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,1,5,6,1,48.0,3,3,1,3,3,3,4,520,5,0,440,960,0,4,1,1,960,0,0,960,1,0,1,0,3,1,3,6,6,0,1,1965.0,0,1,432,4,4,1,120,0,0,0,0,0,0,5,2007,8,4,94750
99,1,3,10625,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,12,14,2,0.0,3,3,0,3,3,3,0,108,5,0,350,458,0,1,0,4,835,0,0,835,0,0,1,0,2,1,3,5,6,0,2,1920.0,2,1,366,1,4,2,0,0,77,0,0,0,400,5,2010,0,0,83000
101,0,3,10603,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,8,10,1,28.0,3,3,2,3,3,2,0,1200,5,0,410,1610,0,2,1,4,1610,0,0,1610,1,0,2,0,3,1,2,6,6,2,1,1977.0,1,2,480,4,4,2,168,68,0,0,0,0,0,2,2010,8,4,205000
102,5,3,9206,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,5,6,1,336.0,2,3,1,2,3,3,5,0,5,0,741,741,0,4,1,4,977,755,0,1732,0,0,2,1,3,1,2,7,6,1,1,1985.0,0,2,476,4,4,2,192,46,0,0,0,0,0,6,2010,8,4,178000
104,0,3,10402,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,11,13,2,0.0,3,3,2,2,3,3,5,0,5,0,1226,1226,0,0,1,4,1226,0,0,1226,0,0,2,0,3,1,2,6,6,0,1,2009.0,1,3,740,4,4,2,0,36,0,0,0,0,0,5,2010,8,4,198900
105,4,4,7758,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,10,12,1,600.0,3,1,2,3,3,3,3,224,5,0,816,1040,0,0,1,1,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,5,1951.0,2,1,240,4,4,2,0,0,0,0,184,0,0,6,2007,8,4,169500
106,5,1,9375,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,11,13,1,768.0,2,3,2,0,3,3,5,0,5,0,1053,1053,0,0,1,4,1053,939,0,1992,0,0,2,1,3,1,2,9,6,1,1,2003.0,1,2,648,4,4,2,140,45,0,0,0,0,0,8,2008,8,4,250000
107,1,4,10800,1,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,11,13,2,0.0,3,3,0,1,3,3,5,0,5,0,641,641,0,2,1,4,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,5,1954.0,2,1,273,1,1,0,0,0,0,0,0,0,450,8,2007,8,4,100000
108,0,4,6000,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,11,13,2,0.0,3,3,1,3,3,3,0,104,1,169,516,789,0,0,1,4,789,0,0,789,0,0,1,0,2,1,3,5,6,0,5,1948.0,2,1,250,4,4,2,0,0,0,0,0,0,0,4,2008,8,5,115000
110,0,3,11751,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,8,10,1,480.0,3,3,1,2,3,3,1,705,5,0,1139,1844,0,0,1,4,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,1,1977.0,1,2,546,4,4,2,0,122,0,0,0,0,0,1,2010,0,4,190000
111,4,3,9525,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,12,14,2,0.0,3,3,1,3,0,3,4,444,5,0,550,994,0,2,1,4,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,1,1954.0,2,1,325,4,4,2,182,0,0,0,0,0,0,10,2006,8,4,136900
112,8,3,7750,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,11,13,2,0.0,3,3,2,2,3,3,2,250,5,0,134,384,0,0,1,4,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,3,2000.0,0,2,400,4,4,2,180,0,0,0,0,0,0,4,2010,8,4,180000
113,5,3,9965,1,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,11,13,3,220.0,2,3,2,0,3,0,2,984,5,0,280,1264,0,0,1,4,1282,1414,0,2696,1,0,2,1,4,1,0,10,6,1,3,2007.0,0,3,792,4,4,2,120,184,0,0,168,0,0,10,2007,6,5,383970
114,0,3,21000,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,12,14,1,184.0,3,2,1,2,3,2,0,35,4,869,905,1809,0,4,1,4,2259,0,0,2259,1,0,2,0,3,1,2,7,6,2,2,1953.0,2,2,450,4,4,2,166,120,192,0,0,0,0,10,2007,0,0,217000
115,6,3,7259,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,1,12,14,2,0.0,3,3,1,3,3,3,0,774,3,150,104,1028,0,0,1,4,1436,884,0,2320,1,0,2,1,3,1,2,9,6,1,5,1945.0,2,1,180,4,4,2,224,0,0,0,0,0,0,7,2007,8,4,259500
116,12,1,3230,1,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,1,7,8,1,1129.0,3,3,2,2,3,3,2,419,5,0,310,729,0,2,1,4,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,5,1999.0,2,2,440,4,4,2,0,32,0,0,0,0,0,6,2007,8,4,176000
117,0,3,11616,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,1,12,14,1,116.0,3,3,1,3,3,3,3,170,1,670,252,1092,0,4,1,4,1092,0,0,1092,0,1,1,0,3,1,3,6,6,1,1,1962.0,2,1,288,4,4,2,0,20,144,0,0,0,0,9,2009,8,4,139000
118,0,3,8536,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,1,11,13,2,0.0,3,3,2,2,3,3,5,0,5,0,1125,1125,0,2,1,4,1125,0,0,1125,0,0,1,1,2,1,3,5,6,0,1,2007.0,2,2,430,4,4,2,80,64,0,0,0,0,0,4,2007,6,5,155000
119,5,3,12376,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,8,10,2,0.0,3,3,2,2,3,2,2,1470,5,0,203,1673,0,2,1,4,1699,1523,0,3222,1,0,3,0,5,1,2,11,6,2,1,1990.0,2,3,594,4,4,2,367,0,0,0,0,0,0,5,2010,8,4,320000
120,5,3,8461,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,11,13,2,0.0,2,3,2,2,3,3,5,0,5,0,728,728,0,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,1,2005.0,0,2,390,4,4,2,0,24,0,0,0,0,0,7,2006,6,5,163990
121,8,3,21453,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,3,8,10,2,0.0,3,3,1,3,3,1,0,938,5,0,0,938,0,0,1,4,988,0,0,988,1,0,1,0,1,1,3,4,6,2,1,1969.0,2,2,540,4,4,2,0,130,0,130,0,0,0,10,2006,8,4,180000
122,4,4,6060,1,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,1,0,0,2,0.0,3,3,2,3,3,3,5,0,5,0,732,732,0,2,1,4,772,351,0,1123,0,0,1,0,3,1,3,4,6,0,5,1979.0,2,1,264,4,4,1,0,0,140,0,0,0,0,6,2007,8,4,100000
123,0,3,9464,1,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,1,7,8,1,135.0,3,2,1,3,3,3,1,570,5,0,510,1080,0,2,1,4,1080,0,0,1080,0,0,1,0,3,1,3,5,6,0,1,1958.0,2,1,288,4,4,2,0,0,0,0,130,0,0,6,2008,8,4,136000
124,11,3,7892,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,1,8,10,2,0.0,2,3,2,2,3,3,2,300,5,0,899,1199,0,0,1,4,1199,0,0,1199,0,0,2,0,2,1,2,5,6,0,1,1993.0,1,2,530,4,4,2,0,63,0,0,0,0,0,3,2008,8,4,153900
125,0,3,17043,1,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,1,5,6,2,0.0,3,2,1,2,0,3,5,0,5,0,1362,1362,0,4,1,4,1586,0,0,1586,0,0,2,0,3,1,3,7,6,1,1,1979.0,2,2,435,4,4,2,192,0,0,0,0,0,0,1,2009,8,4,181000
127,11,3,4928,1,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,1,8,10,2,0.0,3,3,1,2,3,3,0,120,5,0,958,1078,0,4,1,4,958,0,0,958,0,0,2,0,2,1,3,5,6,1,1,1977.0,1,2,440,4,4,2,0,205,0,0,0,0,0,2,2007,8,4,128000
129,5,3,7590,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,11,13,1,266.0,3,3,1,3,3,3,1,512,5,0,148,660,0,4,1,4,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,1,1966.0,1,2,453,4,4,2,188,108,0,0,0,0,0,7,2006,8,4,155000
130,0,3,8973,1,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,1,8,10,1,85.0,3,3,1,3,3,3,4,567,1,28,413,1008,0,4,1,0,1053,0,0,1053,0,1,1,1,3,1,0,6,6,0,0,1998.0,1,2,750,4,4,2,0,80,0,180,0,0,0,7,2006,8,0,150000
131,5,3,14200,1,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,1,7,8,1,309.0,3,3,1,3,3,3,4,445,5,0,479,924,0,0,1,4,1216,941,0,2157,0,0,2,1,4,1,2,8,6,2,1,1966.0,0,2,487,4,4,2,105,66,0,0,0,0,0,5,2006,8,4,226000
132,5,3,12224,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,1,11,13,1,40.0,2,3,2,2,3,3,2,695,5,0,297,992,0,0,1,4,1022,1032,0,2054,1,0,2,1,3,1,2,7,6,1,3,2000.0,1,2,390,4,4,2,24,48,0,0,0,0,0,7,2009,8,4,244000
133,0,3,7388,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,1,7,8,2,0.0,3,3,1,3,3,3,4,405,5,0,658,1063,0,2,1,4,1327,0,0,1327,1,0,1,0,3,1,2,7,6,0,5,1974.0,2,2,624,4,4,2,0,0,0,0,0,0,0,7,2007,8,4,150750
134,0,3,6853,1,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,1,11,13,1,136.0,2,3,2,0,3,3,2,1005,5,0,262,1267,0,0,1,4,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,1,2001.0,0,2,471,4,4,2,192,25,0,0,0,0,0,6,2009,8,4,220000
135,0,3,10335,1,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,1,8,10,2,0.0,3,3,1,3,3,3,4,570,5,0,891,1461,0,2,1,4,1721,0,0,1721,0,0,2,1,3,1,3,7,2,1,1,1968.0,1,2,440,4,4,2,0,96,180,0,0,0,0,7,2006,8,4,180000
136,0,3,10400,1,3,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,1,8,10,1,288.0,3,3,2,3,3,3,5,0,5,0,1304,1304,0,2,1,4,1682,0,0,1682,0,0,2,0,3,1,3,7,6,1,1,1970.0,2,2,530,4,4,2,98,0,0,0,0,0,0,5,2008,8,4,174000
137,0,3,10355,1,0,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,1,7,8,1,196.0,3,3,1,3,3,3,1,695,5,0,519,1214,0,4,1,4,1214,0,0,1214,0,0,2,0,3,1,3,5,6,1,1,1967.0,1,1,318,4,4,2,0,111,0,0,0,0,0,7,2007,8,4,143000
138,10,3,11070,1,3,3,0,4,0,11,2,2,2,2,7,5,1988,1989,1,1,11,13,1,70.0,3,3,1,3,3,3,5,0,5,0,1907,1907,0,2,1,4,1959,0,0,1959,0,0,3,0,5,2,3,9,6,0,0,1989.0,2,3,766,4,4,2,0,0,0,0,0,0,0,7,2006,8,3,171000
139,5,3,9066,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,1,11,13,1,320.0,2,3,2,2,3,2,2,668,5,0,336,1004,0,0,1,4,1004,848,0,1852,0,0,2,1,3,1,2,7,6,2,1,1999.0,0,3,660,4,4,2,224,106,0,0,0,0,0,12,2008,8,4,230000
140,5,3,15426,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,11,13,2,0.0,3,3,2,2,3,3,2,821,5,0,107,928,0,0,1,4,928,836,0,1764,1,0,2,1,3,1,2,7,6,0,1,1997.0,1,2,470,4,4,2,276,99,0,0,0,0,0,8,2009,8,4,231500
142,0,3,11645,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,11,13,2,0.0,2,3,2,2,3,0,2,1300,5,0,434,1734,0,0,1,4,1734,0,0,1734,1,0,2,0,3,1,2,7,6,0,1,2005.0,0,2,660,4,4,2,160,24,0,0,0,0,0,1,2006,8,4,260000
143,4,3,8520,1,3,3,0,0,0,12,0,2,0,0,5,4,1952,1952,1,1,2,14,2,0.0,3,1,1,3,3,3,4,507,5,0,403,910,0,1,1,4,910,475,0,1385,0,0,2,0,4,1,3,6,6,0,5,2000.0,2,2,720,4,4,2,0,0,0,0,0,0,0,6,2010,8,4,166000
144,0,3,10335,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,11,13,1,183.0,2,3,2,2,3,1,2,679,5,0,811,1490,0,0,1,4,1501,0,0,1501,1,0,2,0,3,1,2,6,6,0,1,1999.0,1,2,577,4,4,2,144,29,0,0,0,0,0,6,2009,8,4,204000
145,10,4,9100,1,3,3,0,4,0,19,5,2,2,2,5,5,1963,1963,1,1,5,6,1,336.0,3,3,1,3,3,3,4,1332,5,0,396,1728,0,4,1,4,1728,0,0,1728,1,0,2,0,6,2,3,10,6,0,5,1963.0,2,2,504,4,4,2,0,0,0,0,0,0,0,11,2006,4,0,125000
146,12,4,2522,1,3,3,0,4,0,7,2,2,3,5,6,5,2004,2006,1,1,11,13,3,50.0,2,3,2,2,3,3,5,0,5,0,970,970,0,0,1,4,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,5,2004.0,2,2,380,4,4,2,0,40,0,0,0,0,0,4,2006,8,4,130000
147,1,4,6120,1,3,3,0,0,0,3,2,2,0,2,5,7,1931,1993,1,1,12,14,2,0.0,3,3,0,3,3,3,1,209,5,0,506,715,0,4,1,0,875,0,0,875,1,0,1,0,2,1,3,5,6,0,5,1931.0,2,1,180,1,4,2,48,0,0,0,0,0,0,11,2009,8,4,105000
148,5,3,9505,1,0,3,0,1,0,8,2,2,0,5,7,5,2001,2001,1,1,11,13,1,180.0,2,3,2,2,3,3,5,0,5,0,884,884,0,0,1,4,884,1151,0,2035,0,0,2,1,3,1,2,8,6,1,3,2001.0,0,2,434,4,4,2,144,48,0,0,0,0,0,5,2010,8,4,222500
150,4,4,6240,1,3,3,0,4,0,3,2,2,0,0,5,4,1936,1950,1,1,7,8,2,0.0,3,3,0,2,3,3,5,0,5,0,896,896,0,2,1,0,896,448,0,1344,0,0,1,0,3,1,3,7,6,0,5,1936.0,2,1,240,1,4,2,200,114,0,0,0,0,0,4,2006,8,4,115000
151,0,3,10356,1,3,3,0,0,0,5,2,2,0,2,5,6,1975,1975,1,1,5,6,2,0.0,3,3,1,3,3,0,1,716,5,0,253,969,0,4,1,4,969,0,0,969,0,0,1,1,3,1,3,5,6,0,1,1975.0,2,2,440,4,4,2,0,0,0,0,0,0,0,1,2007,8,4,122000
152,0,3,13891,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2008,3,1,11,13,3,436.0,2,3,2,0,3,1,2,1400,5,0,310,1710,0,0,1,4,1710,0,0,1710,1,0,2,0,2,1,2,6,6,1,1,2007.0,1,3,866,4,4,2,0,102,0,0,0,0,0,1,2008,6,5,372402
153,5,3,14803,1,0,3,0,1,0,14,2,2,0,5,6,5,1971,1971,1,1,5,6,1,252.0,3,3,1,3,3,3,4,416,5,0,409,825,0,2,1,4,1097,896,0,1993,0,0,2,1,4,1,3,8,6,1,1,1971.0,1,2,495,4,4,2,0,66,0,0,0,0,0,6,2006,8,4,190000
154,0,3,13500,1,3,3,0,4,0,4,2,2,0,2,6,7,1960,1975,0,1,2,10,2,0.0,3,3,1,2,3,1,1,429,0,1080,93,1602,0,2,1,4,1252,0,0,1252,1,0,1,0,1,1,3,4,6,1,1,1960.0,1,2,564,4,4,2,409,0,0,0,0,0,0,3,2008,8,4,235000
155,1,4,11340,1,3,3,0,0,0,17,2,2,0,2,6,5,1923,1950,1,1,12,14,2,0.0,3,3,0,3,3,3,5,0,5,0,1200,1200,0,4,1,0,1200,0,0,1200,0,0,1,0,4,1,3,7,6,0,5,1923.0,2,1,312,1,1,2,0,0,228,0,0,0,0,3,2006,8,3,125000
158,5,3,12003,1,3,3,0,0,0,23,2,2,0,5,8,5,2009,2010,1,1,11,13,1,84.0,2,3,2,0,3,3,5,0,5,0,774,774,0,0,1,4,774,1194,0,1968,0,0,2,1,4,1,0,8,6,1,3,2009.0,0,3,680,4,4,2,0,75,0,0,0,0,0,5,2010,6,5,269500
159,5,1,12552,1,3,3,0,0,0,21,2,2,0,5,7,5,2004,2005,1,1,11,13,2,0.0,2,3,2,2,3,3,2,222,5,0,769,991,0,0,1,4,991,956,0,1947,0,0,2,1,3,1,2,8,6,1,1,2004.0,1,2,678,4,4,2,0,136,0,0,0,0,0,5,2010,8,4,254900
160,5,3,19378,1,0,1,0,0,0,8,2,2,0,5,7,5,2005,2006,1,1,11,13,1,456.0,2,3,2,2,3,2,2,57,5,0,1335,1392,0,0,1,4,1392,1070,0,2462,1,0,2,1,4,1,2,9,6,1,1,2006.0,1,2,576,4,4,2,239,132,0,168,0,0,0,3,2006,6,5,320000
161,0,3,11120,1,0,3,0,1,0,24,2,2,0,2,6,6,1984,1984,1,1,8,10,2,0.0,3,3,2,2,3,3,1,660,5,0,572,1232,0,4,1,4,1232,0,0,1232,0,0,2,0,3,1,3,6,6,0,1,1984.0,2,2,516,4,4,2,0,0,0,0,0,0,0,6,2008,8,4,162500
162,5,3,13688,1,0,3,0,4,0,16,2,2,0,5,9,5,2003,2004,1,1,11,13,1,664.0,2,3,2,0,3,0,2,1016,5,0,556,1572,0,0,1,4,1572,1096,0,2668,1,0,2,1,3,1,0,10,6,2,3,2003.0,0,3,726,4,4,2,400,0,0,0,0,0,0,3,2008,8,4,412500
163,0,3,12182,1,3,3,0,0,0,16,2,2,0,2,7,5,2005,2005,1,1,11,13,1,226.0,2,3,2,2,3,2,1,1201,5,0,340,1541,0,0,1,4,1541,0,0,1541,0,0,2,0,3,1,2,7,6,1,1,2005.0,1,2,532,4,4,2,0,70,0,0,0,0,0,5,2010,6,5,220000
165,2,4,5400,1,3,3,0,0,0,17,2,2,0,2,6,7,1926,2004,1,1,7,8,2,0.0,3,2,0,3,3,2,3,370,5,0,779,1149,0,2,1,0,1149,467,0,1616,0,0,2,0,3,1,2,5,6,0,5,1926.0,2,1,216,4,4,2,0,0,183,0,0,0,0,10,2007,8,4,152000
167,0,3,10708,1,0,3,0,4,0,4,2,2,0,2,5,5,1955,1993,3,1,12,14,2,0.0,2,3,1,3,3,3,3,379,1,768,470,1617,0,0,1,0,1867,0,0,1867,1,0,1,0,2,1,3,7,6,3,1,1955.0,0,1,303,4,4,2,476,0,0,0,142,0,0,11,2009,0,4,190000
168,5,3,10562,1,3,3,0,4,0,16,2,2,0,5,8,5,2007,2007,1,1,11,13,3,300.0,2,3,2,0,3,3,2,1288,5,0,294,1582,0,0,1,4,1610,551,0,2161,1,0,1,1,3,1,0,8,6,1,1,2007.0,0,3,789,4,4,2,178,120,0,0,0,0,0,11,2007,6,5,325624
169,5,3,8244,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2004,1,1,11,13,2,0.0,2,3,2,2,3,3,5,0,5,0,840,840,0,0,1,4,840,880,0,1720,0,0,2,1,3,1,2,7,6,1,1,2004.0,0,2,440,4,4,2,100,48,0,0,0,0,0,5,2007,8,4,183500
170,0,3,16669,1,0,3,0,0,0,23,2,2,0,2,8,6,1981,1981,3,6,8,10,1,653.0,2,3,1,2,3,3,5,0,5,0,1686,1686,0,4,1,4,1707,0,0,1707,0,0,2,1,2,1,3,6,6,1,1,1981.0,1,2,511,4,4,2,574,64,0,0,0,0,0,1,2006,8,4,228000
171,4,4,12358,1,0,3,0,4,0,17,1,2,0,0,5,6,1941,1950,1,1,7,8,2,0.0,3,3,1,3,3,3,4,360,5,0,360,720,0,4,1,4,854,0,528,1382,0,0,1,1,2,1,3,7,6,0,5,1991.0,2,2,660,4,4,2,237,0,0,0,0,0,0,5,2007,8,4,128500
172,0,3,31770,1,0,3,0,0,0,12,2,2,0,2,6,5,1960,1960,3,1,2,10,3,112.0,3,3,1,3,1,1,1,639,5,0,441,1080,0,1,1,4,1656,0,0,1656,1,0,1,0,3,1,3,7,6,2,1,1960.0,0,2,528,4,4,1,210,62,0,0,0,0,0,5,2010,8,4,215000
173,12,3,5306,1,0,3,0,4,0,22,2,2,4,5,7,7,1987,1987,1,1,5,6,2,0.0,2,2,2,2,1,3,2,495,4,215,354,1064,0,2,1,4,1064,703,0,1767,1,0,2,0,2,1,2,5,6,1,1,1987.0,1,2,504,2,4,2,441,35,0,0,0,0,0,6,2006,8,4,239000
174,0,3,10197,1,0,3,0,4,0,12,2,2,0,2,6,5,1961,1961,1,1,13,15,0,491.0,3,3,1,3,3,3,0,288,4,374,700,1362,0,4,1,4,1362,0,0,1362,1,0,1,1,3,1,3,6,6,1,1,1961.0,2,2,504,4,4,2,0,20,0,0,0,0,0,6,2008,0,4,163000
175,0,3,12416,1,0,3,0,4,0,23,2,2,0,2,6,5,1986,1986,1,1,11,10,3,132.0,3,3,1,2,0,3,0,1398,3,208,0,1606,0,4,1,4,1651,0,0,1651,1,0,2,0,3,1,3,7,3,1,1,1986.0,0,2,616,4,4,2,192,0,0,0,0,0,0,11,2008,8,4,184000
176,0,3,12615,1,3,3,0,0,0,7,2,2,0,2,6,7,1950,2001,1,1,13,15,2,0.0,3,3,1,3,1,0,0,477,5,0,725,1202,0,4,1,4,2158,0,0,2158,1,0,2,0,4,1,2,7,6,1,1,1950.0,2,2,576,4,4,2,0,29,39,0,0,0,0,6,2007,8,4,243000
177,5,3,10029,1,0,3,0,0,0,4,2,2,0,5,6,5,1988,1989,1,1,8,10,1,268.0,2,3,2,2,3,3,2,831,5,0,320,1151,0,4,1,4,1164,896,0,2060,0,1,2,1,4,1,3,8,6,1,1,1988.0,2,2,521,4,4,2,0,228,0,0,192,0,0,9,2007,8,4,211000
178,4,3,13650,1,3,3,0,4,0,19,2,2,0,0,5,5,1958,1958,1,1,7,8,2,0.0,2,2,1,3,3,3,0,57,1,441,554,1052,0,0,1,4,1252,668,0,1920,1,0,2,0,4,1,2,8,6,1,1,1958.0,2,2,451,4,4,2,0,0,0,0,0,0,0,7,2006,8,4,172500
179,0,3,17423,1,0,3,0,1,0,22,2,2,0,2,9,5,2008,2009,3,1,11,13,3,748.0,0,3,2,0,3,3,2,1904,5,0,312,2216,0,0,1,4,2234,0,0,2234,1,0,2,0,1,1,0,9,6,1,1,2009.0,0,3,1166,4,4,2,0,60,0,0,0,0,0,7,2009,6,5,501837
