Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition,SalePrice
84,20,RL,IR1,Lvl,Inside,Gtl,NAmes,1Story,5,1960,1960,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1065,Gd,Y,SBrkr,1065,0,1065,0,1,1,3,TA,6,0,Detchd,1974.0,Unf,2,TA,Y,74,0,COD,Normal,126500
85,80,RL,IR1,Lvl,Inside,Gtl,Gilbert,SLvl,7,1995,1996,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,384,Gd,Y,SBrkr,804,670,1474,0,2,1,3,TA,7,1,BuiltIn,1995.0,Fin,2,TA,Y,120,72,WD,Normal,168500
86,60,RL,Reg,Lvl,Corner,Gtl,NoRidge,2Story,8,1991,1992,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,1288,Ex,Y,SBrkr,1301,1116,2417,0,2,1,4,Gd,9,1,Attchd,1991.0,Unf,2,TA,Y,127,82,WD,Normal,260000
87,60,RL,IR2,Lvl,Inside,Gtl,Gilbert,2Story,6,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,684,Ex,Y,SBrkr,684,876,1560,0,2,1,3,Gd,6,1,BuiltIn,2005.0,Fin,2,TA,Y,100,38,WD,Normal,174000
88,160,FV,Reg,Lvl,Corner,Gtl,Somerst,2Story,6,2009,2009,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,612,Ex,Y,SBrkr,612,612,1224,0,2,1,2,Gd,4,0,Detchd,2009.0,RFn,2,TA,Y,0,234,New,Partial,164500
89,50,C (all),IR1,Lvl,Corner,Gtl,IDOTRR,1.5Fin,3,1915,1982,Plywood,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,1013,TA,N,SBrkr,1013,0,1526,0,1,0,2,Fa,6,0,,,,0,,N,0,0,ConLD,Abnorml,85000
90,20,RL,Reg,Lvl,Inside,Gtl,CollgCr,1Story,4,1994,1995,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,990,Ex,Y,SBrkr,990,0,990,1,1,0,3,TA,5,0,,,,0,,Y,0,0,WD,Normal,123600
91,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,4,1950,1950,BrkFace,None,0.0,TA,TA,Slab,,,,,,0,TA,Y,FuseA,1040,0,1040,0,1,0,2,TA,4,0,Detchd,1950.0,Unf,2,TA,Y,0,29,WD,Normal,109900
92,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1961,1961,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1235,TA,Y,SBrkr,1235,0,1235,0,1,0,2,TA,6,0,Attchd,1961.0,Unf,2,TA,Y,0,0,WD,Abnorml,98600
93,30,RL,IR1,HLS,Inside,Gtl,Crawfor,1Story,5,1921,2006,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,Unf,876,Ex,Y,SBrkr,964,0,964,1,1,0,2,TA,5,0,Detchd,1921.0,Unf,2,TA,Y,0,0,WD,Normal,163500
94,190,C (all),Reg,Lvl,Corner,Gtl,OldTown,2.5Unf,6,1910,1998,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,Unf,1214,Ex,N,SBrkr,1260,1031,2291,0,2,0,4,TA,9,1,Detchd,1900.0,Unf,2,TA,Y,0,0,WD,Normal,133900
95,60,RL,IR1,Lvl,Inside,Gtl,CollgCr,2Story,6,1997,1997,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,824,Ex,Y,SBrkr,905,881,1786,1,2,1,3,Gd,7,0,Attchd,1997.0,RFn,2,TA,Y,0,162,WD,Normal,204750
96,60,RL,IR2,Lvl,Corner,Gtl,Gilbert,2Story,6,1993,1993,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,Unf,680,Gd,Y,SBrkr,680,790,1470,0,2,1,3,TA,6,1,BuiltIn,1993.0,Fin,2,TA,Y,232,63,WD,Normal,185000
97,20,RL,IR1,Lvl,Inside,Gtl,CollgCr,1Story,7,1999,1999,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1588,Ex,Y,SBrkr,1588,0,1588,0,2,0,3,Gd,6,0,Attchd,1999.0,RFn,2,TA,Y,158,29,WD,Normal,214000
98,20,RL,Reg,HLS,Inside,Gtl,Edwards,1Story,4,1965,1965,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,960,TA,Y,FuseF,960,0,960,1,1,0,3,TA,6,0,Attchd,1965.0,Fin,1,TA,P,120,0,WD,Normal,94750
99,30,RL,Reg,Lvl,Corner,Gtl,Edwards,1Story,5,1920,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,458,Fa,N,SBrkr,835,0,835,0,1,0,2,TA,5,0,Basment,1920.0,Unf,1,Fa,Y,0,0,COD,Abnorml,83000
100,20,RL,IR1,Lvl,Inside,Gtl,NAmes,1Story,4,1959,1959,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,950,Fa,Y,SBrkr,1225,0,1225,1,1,1,3,TA,6,0,,,,0,,Y,352,0,WD,Normal,128950
101,20,RL,IR1,Lvl,Inside,Gtl,NWAmes,1Story,6,1977,2001,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,1610,Gd,Y,SBrkr,1610,0,1610,1,2,0,3,Gd,6,2,Attchd,1977.0,RFn,2,TA,Y,168,68,WD,Normal,205000
102,60,RL,Reg,Lvl,Inside,Gtl,SawyerW,2Story,6,1985,1985,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,741,TA,Y,SBrkr,977,755,1732,0,2,1,3,Gd,7,1,Attchd,1985.0,Fin,2,TA,Y,192,46,WD,Normal,178000
103,90,RL,Reg,Bnk,Inside,Gtl,SawyerW,1Story,5,1979,1979,HdBoard,None,0.0,TA,Fa,Slab,,,,,,0,TA,Y,SBrkr,1535,0,1535,0,2,0,4,TA,8,0,Attchd,1979.0,Unf,2,TA,Y,0,0,WD,Alloca,118964
104,20,RL,IR1,Lvl,Corner,Gtl,CollgCr,1Story,7,2009,2009,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1226,Ex,Y,SBrkr,1226,0,1226,0,2,0,3,Gd,6,0,Attchd,2009.0,RFn,3,TA,Y,0,36,WD,Normal,198900
105,50,RM,Reg,Lvl,Corner,Gtl,IDOTRR,1.5Fin,7,1931,1950,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,Unf,1040,Ex,Y,FuseF,1226,592,1818,0,1,1,4,TA,7,2,Detchd,1951.0,Unf,1,TA,Y,0,0,WD,Normal,169500
106,60,FV,Reg,Lvl,Inside,Gtl,Somerst,2Story,8,2003,2004,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1053,Ex,Y,SBrkr,1053,939,1992,0,2,1,3,Gd,9,1,Attchd,2003.0,RFn,2,TA,Y,140,45,WD,Normal,250000
107,30,RM,Reg,Lvl,Inside,Gtl,OldTown,1Story,4,1885,1995,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,641,Gd,Y,SBrkr,1047,0,1047,0,1,0,2,TA,6,0,Detchd,1954.0,Unf,1,Fa,N,0,0,WD,Normal,100000
108,20,RM,Reg,Lvl,Inside,Gtl,OldTown,1Story,5,1948,1950,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,789,Ex,Y,SBrkr,789,0,789,0,1,0,2,TA,5,0,Detchd,1948.0,Unf,1,TA,Y,0,0,WD,Partial,115000
109,50,RM,Reg,Lvl,Corner,Gtl,IDOTRR,1.5Fin,5,1919,2005,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,793,TA,N,FuseF,997,520,1517,0,2,0,3,Fa,7,0,,,,0,,N,0,0,WD,Normal,115000
110,20,RL,IR1,Lvl,Inside,Gtl,NWAmes,1Story,6,1977,1977,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1844,Ex,Y,SBrkr,1844,0,1844,0,2,0,3,TA,7,1,Attchd,1977.0,RFn,2,TA,Y,0,122,COD,Normal,190000
111,50,RL,Reg,Lvl,Inside,Gtl,Edwards,1.5Fin,6,1954,1972,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,994,Gd,Y,SBrkr,1216,639,1855,0,2,0,4,TA,7,0,Attchd,1954.0,Unf,1,TA,Y,182,0,WD,Normal,136900
112,80,RL,IR1,Lvl,Inside,Gtl,Gilbert,SLvl,7,2000,2000,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,384,Ex,Y,SBrkr,774,656,1430,0,2,1,3,TA,7,1,BuiltIn,2000.0,Fin,2,TA,Y,180,0,WD,Normal,180000
113,60,RL,Reg,Lvl,Inside,Gtl,CollgCr,2Story,7,2007,2007,VinylSd,Stone,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1264,Ex,Y,SBrkr,1282,1414,2696,1,2,1,4,Ex,10,1,BuiltIn,2007.0,Fin,3,TA,Y,120,184,New,Partial,383970
114,20,RL,Reg,Bnk,Corner,Gtl,Crawfor,1Story,6,1953,1953,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,Rec,1809,TA,Y,SBrkr,2259,0,2259,1,2,0,3,Gd,7,2,Basment,1953.0,Unf,2,TA,Y,166,120,COD,Abnorml,217000
115,70,RL,IR1,Lvl,Inside,Mod,Crawfor,2Story,6,1945,2002,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1028,Ex,Y,SBrkr,1436,884,2320,1,2,1,3,Gd,9,1,Detchd,1945.0,Unf,1,TA,Y,224,0,WD,Normal,259500
116,160,FV,Reg,Lvl,Corner,Gtl,Somerst,2Story,6,1999,1999,MetalSd,BrkFace,1129.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,729,Gd,Y,SBrkr,729,729,1458,0,2,1,2,TA,5,1,Detchd,1999.0,Unf,2,TA,Y,0,32,WD,Normal,176000
117,20,RL,Reg,Lvl,Inside,Gtl,Sawyer,1Story,5,1962,1962,Wd Sdng,BrkFace,116.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,1092,TA,Y,SBrkr,1092,0,1092,0,1,0,3,TA,6,1,Attchd,1962.0,Unf,1,TA,Y,0,20,WD,Normal,139000
118,20,RL,Reg,Lvl,Corner,Gtl,Edwards,1Story,5,2006,2007,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1125,Gd,Y,SBrkr,1125,0,1125,0,1,1,2,TA,5,0,Attchd,2007.0,Unf,2,TA,Y,80,64,New,Partial,155000
119,60,RL,Reg,Lvl,Corner,Gtl,SawyerW,2Story,7,1990,1990,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,1673,Gd,Y,SBrkr,1699,1523,3222,1,3,0,5,Gd,11,2,Attchd,1990.0,Unf,3,TA,Y,367,0,WD,Normal,320000
120,60,RL,Reg,Lvl,Inside,Gtl,CollgCr,2Story,6,2005,2006,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728,Ex,Y,SBrkr,728,728,1456,0,2,1,3,Gd,8,1,Attchd,2005.0,Fin,2,TA,Y,0,24,New,Partial,163990
121,80,RL,IR1,Low,CulDSac,Sev,ClearCr,SLvl,6,1969,1969,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,938,Ex,Y,SBrkr,988,0,988,1,1,0,1,TA,4,2,Attchd,1969.0,Unf,2,TA,Y,0,130,WD,Normal,180000
122,50,RM,Reg,Lvl,Inside,Gtl,IDOTRR,1.5Fin,4,1939,1950,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,732,Gd,Y,SBrkr,772,351,1123,0,1,0,3,TA,4,0,Detchd,1979.0,Unf,1,TA,P,0,0,WD,Normal,100000
123,20,RL,Reg,Lvl,Corner,Gtl,NAmes,1Story,6,1958,1958,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,1080,Gd,Y,SBrkr,1080,0,1080,0,1,0,3,TA,5,0,Attchd,1958.0,Unf,1,TA,Y,0,0,WD,Normal,136000
124,120,RL,Reg,Lvl,Inside,Gtl,SawyerW,1Story,6,1993,1993,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1199,Ex,Y,SBrkr,1199,0,1199,0,2,0,2,Gd,5,0,Attchd,1993.0,RFn,2,TA,Y,0,63,WD,Normal,153900
125,20,RL,IR1,Lvl,CulDSac,Gtl,NWAmes,1Story,6,1979,1998,HdBoard,None,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,Unf,1362,TA,Y,SBrkr,1586,0,1586,0,2,0,3,TA,7,1,Attchd,1979.0,Unf,2,TA,Y,192,0,WD,Normal,181000
126,190,RM,Reg,Lvl,Inside,Gtl,IDOTRR,1.5Fin,6,1935,1982,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,Unf,520,Gd,N,SBrkr,520,0,754,1,1,0,2,TA,5,0,,,,0,,N,53,0,WD,Normal,84500
127,120,RL,IR1,Lvl,Inside,Gtl,NPkVill,1Story,6,1976,1976,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1078,TA,Y,SBrkr,958,0,958,0,2,0,2,TA,5,1,Attchd,1977.0,RFn,2,TA,Y,0,205,WD,Normal,128000
128,45,RM,IR1,Bnk,Inside,Gtl,OldTown,1.5Unf,5,1930,1950,WdShing,None,0.0,TA,Gd,BrkTil,TA,TA,No,LwQ,Unf,672,Ex,Y,SBrkr,840,0,840,0,1,0,3,TA,5,1,,,,0,,N,0,0,WD,Normal,87000
129,60,RL,Reg,Lvl,Inside,Gtl,NAmes,2Story,6,1966,1966,VinylSd,BrkFace,266.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,660,TA,Y,SBrkr,660,688,1348,0,1,1,3,TA,6,1,Attchd,1966.0,RFn,2,TA,Y,188,108,WD,Normal,155000
130,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1958,1991,Plywood,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1008,TA,Y,FuseA,1053,0,1053,0,1,1,3,Ex,6,0,2Types,1998.0,RFn,2,TA,Y,0,80,WD,Abnorml,150000
131,60,RL,Reg,Lvl,Corner,Gtl,NAmes,2Story,7,1966,1966,MetalSd,BrkFace,309.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,924,Ex,Y,SBrkr,1216,941,2157,0,2,1,4,Gd,8,2,Attchd,1966.0,Fin,2,TA,Y,105,66,WD,Normal,226000
132,60,RL,IR1,Lvl,Corner,Gtl,Gilbert,2Story,6,2000,2000,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,992,Ex,Y,SBrkr,1022,1032,2054,1,2,1,3,Gd,7,1,BuiltIn,2000.0,RFn,2,TA,Y,24,48,WD,Normal,244000
133,20,RL,Reg,Lvl,Corner,Gtl,NAmes,1Story,5,1959,2002,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1063,Gd,Y,SBrkr,1327,0,1327,1,1,0,3,Gd,7,0,Detchd,1974.0,Unf,2,TA,Y,0,0,WD,Normal,150750
134,20,RL,IR1,Lvl,Inside,Gtl,Timber,1Story,8,2001,2002,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1267,Ex,Y,SBrkr,1296,0,1296,1,2,0,2,Gd,6,0,Attchd,2001.0,Fin,2,TA,Y,192,25,WD,Normal,220000
135,20,RL,IR1,Lvl,Inside,Gtl,Sawyer,1Story,5,1968,1993,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1461,Gd,Y,SBrkr,1721,0,1721,0,2,1,3,TA,7,1,Attchd,1968.0,RFn,2,TA,Y,0,96,WD,Normal,180000
136,20,RL,Reg,Lvl,Inside,Gtl,NWAmes,1Story,7,1970,1970,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,Unf,1304,Gd,Y,SBrkr,1682,0,1682,0,2,0,3,TA,7,1,Attchd,1970.0,Unf,2,TA,Y,98,0,WD,Normal,174000
137,20,RL,IR1,Lvl,Corner,Gtl,NAmes,1Story,5,1967,1967,MetalSd,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1214,TA,Y,SBrkr,1214,0,1214,0,2,0,3,TA,5,1,Attchd,1967.0,RFn,1,TA,Y,0,111,WD,Normal,143000
138,90,RL,Reg,Lvl,Inside,Gtl,Mitchel,1Story,7,1988,1989,VinylSd,BrkFace,70.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1907,Gd,Y,SBrkr,1959,0,1959,0,3,0,5,TA,9,0,2Types,1989.0,Unf,3,TA,Y,0,0,WD,Family,171000
139,60,RL,IR1,Lvl,Inside,Gtl,CollgCr,2Story,8,1999,2000,VinylSd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1004,Ex,Y,SBrkr,1004,848,1852,0,2,1,3,Gd,7,2,Attchd,1999.0,Fin,3,TA,Y,224,106,WD,Normal,230000
140,60,RL,IR1,Lvl,Inside,Gtl,CollgCr,2Story,6,1997,1997,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,928,Ex,Y,SBrkr,928,836,1764,1,2,1,3,Gd,7,0,Attchd,1997.0,RFn,2,TA,Y,276,99,WD,Normal,231500
141,20,RL,Reg,Lvl,FR2,Gtl,NAmes,1Story,4,1971,1971,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,864,TA,Y,SBrkr,864,0,864,0,1,0,3,TA,5,1,,,,0,,Y,0,0,ConLI,Normal,115000
142,20,RL,Reg,Lvl,Inside,Gtl,CollgCr,1Story,7,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1734,Ex,Y,SBrkr,1734,0,1734,1,2,0,3,Gd,7,0,Attchd,2005.0,Fin,2,TA,Y,160,24,WD,Normal,260000
143,50,RL,Reg,Lvl,Corner,Gtl,NAmes,1.5Fin,5,1952,1952,BrkFace,None,0.0,TA,Fa,CBlock,TA,TA,No,Rec,Unf,910,Fa,Y,SBrkr,910,475,1385,0,2,0,4,TA,6,0,Detchd,2000.0,Unf,2,TA,Y,0,0,WD,Normal,166000
144,20,RL,IR1,Lvl,Inside,Gtl,CollgCr,1Story,7,1999,1999,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1490,Ex,Y,SBrkr,1501,0,1501,1,2,0,3,Gd,6,0,Attchd,1999.0,RFn,2,TA,Y,144,29,WD,Normal,204000
145,90,RM,Reg,Lvl,Inside,Gtl,Sawyer,1Story,5,1963,1963,HdBoard,BrkFace,336.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1728,TA,Y,SBrkr,1728,0,1728,1,2,0,6,TA,10,0,Detchd,1963.0,Unf,2,TA,Y,0,0,ConLI,Abnorml,125000
146,160,RM,Reg,Lvl,Inside,Gtl,Edwards,2Story,6,2004,2006,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,970,Ex,Y,SBrkr,970,739,1709,0,2,0,3,Gd,7,0,Detchd,2004.0,Unf,2,TA,Y,0,40,WD,Normal,130000
147,30,RM,Reg,Lvl,Corner,Gtl,BrkSide,1Story,5,1931,1993,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,715,TA,Y,FuseA,875,0,875,1,1,0,2,TA,5,0,Detchd,1931.0,Unf,1,Fa,Y,48,0,WD,Normal,105000
148,60,RL,IR1,Lvl,CulDSac,Gtl,Gilbert,2Story,7,2001,2001,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,884,Ex,Y,SBrkr,884,1151,2035,0,2,1,3,Gd,8,1,BuiltIn,2001.0,Fin,2,TA,Y,144,48,WD,Normal,222500
149,20,RL,Reg,Lvl,Inside,Gtl,SawyerW,1Story,7,2004,2005,VinylSd,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1080,Ex,Y,SBrkr,1080,0,1080,1,1,0,3,Gd,6,0,,,,0,,Y,0,0,WD,Normal,141000
150,50,RM,Reg,Lvl,Inside,Gtl,BrkSide,1.5Fin,5,1936,1950,MetalSd,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,896,Gd,Y,FuseA,896,448,1344,0,1,0,3,TA,7,0,Detchd,1936.0,Unf,1,Fa,Y,200,114,WD,Normal,115000
151,20,RL,Reg,Lvl,Corner,Gtl,CollgCr,1Story,5,1975,1975,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,969,TA,Y,SBrkr,969,0,969,0,1,1,3,TA,5,0,Attchd,1975.0,Unf,2,TA,Y,0,0,WD,Normal,122000
152,20,RL,Reg,Lvl,Inside,Gtl,NridgHt,1Story,8,2007,2008,VinylSd,Stone,436.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1710,Ex,Y,SBrkr,1710,0,1710,1,2,0,2,Gd,6,1,Attchd,2007.0,RFn,3,TA,Y,0,102,New,Partial,372402
153,60,RL,IR1,Lvl,CulDSac,Gtl,NWAmes,2Story,6,1971,1971,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,825,Gd,Y,SBrkr,1097,896,1993,0,2,1,4,TA,8,1,Attchd,1971.0,RFn,2,TA,Y,0,66,WD,Normal,190000
154,20,RL,Reg,Lvl,Inside,Gtl,ClearCr,1Story,6,1960,1975,BrkFace,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,ALQ,1602,Gd,Y,SBrkr,1252,0,1252,1,1,0,1,TA,4,1,Attchd,1960.0,RFn,2,TA,Y,409,0,WD,Normal,235000
155,30,RM,Reg,Lvl,Corner,Gtl,OldTown,1Story,6,1923,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1200,TA,Y,FuseA,1200,0,1200,0,1,0,4,TA,7,0,Detchd,1923.0,Unf,1,Fa,Y,0,0,WD,Family,125000
156,50,RL,Reg,Lvl,Corner,Gtl,Edwards,1.5Fin,6,1924,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,572,Fa,N,FuseF,572,524,1096,0,1,0,2,TA,5,0,,,,0,,N,0,8,WD,Normal,79000
157,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1950,1950,Wd Sdng,None,0.0,TA,TA,CBlock,,,,,,0,TA,Y,FuseF,1040,0,1040,0,1,0,2,TA,5,0,Detchd,1950.0,Unf,2,TA,Y,0,0,WD,Normal,109500
158,60,RL,Reg,Lvl,Corner,Gtl,Timber,2Story,8,2009,2010,VinylSd,BrkFace,84.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,774,Ex,Y,SBrkr,774,1194,1968,0,2,1,4,Ex,8,1,BuiltIn,2009.0,Fin,3,TA,Y,0,75,New,Partial,269500
159,60,FV,Reg,Lvl,Corner,Gtl,Somerst,2Story,7,2004,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,991,Ex,Y,SBrkr,991,956,1947,0,2,1,3,Gd,8,1,Attchd,2004.0,RFn,2,TA,Y,0,136,WD,Normal,254900
160,60,RL,IR1,HLS,Corner,Gtl,Gilbert,2Story,7,2005,2006,VinylSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1392,Ex,Y,SBrkr,1392,1070,2462,1,2,1,4,Gd,9,1,Attchd,2006.0,RFn,2,TA,Y,239,132,New,Partial,320000
161,20,RL,IR1,Lvl,CulDSac,Gtl,Veenker,1Story,6,1984,1984,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,Unf,1232,TA,Y,SBrkr,1232,0,1232,0,2,0,3,TA,6,0,Attchd,1984.0,Unf,2,TA,Y,0,0,WD,Normal,162500
162,60,RL,IR1,Lvl,Inside,Gtl,NridgHt,2Story,9,2003,2004,VinylSd,BrkFace,664.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1572,Ex,Y,SBrkr,1572,1096,2668,1,2,1,3,Ex,10,2,BuiltIn,2003.0,Fin,3,TA,Y,400,0,WD,Normal,412500
163,20,RL,Reg,Lvl,Corner,Gtl,NridgHt,1Story,7,2005,2005,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,Unf,1541,Ex,Y,SBrkr,1541,0,1541,0,2,0,3,Gd,7,1,Attchd,2005.0,RFn,2,TA,Y,0,70,New,Partial,220000
164,45,RL,Reg,Lvl,Inside,Gtl,OldTown,1.5Unf,4,1956,1956,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,882,Ex,Y,SBrkr,882,0,882,0,1,0,1,TA,4,0,,,,0,,Y,0,0,WD,Normal,103200
165,40,RM,Reg,Lvl,Corner,Gtl,OldTown,1Story,6,1926,2004,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,Unf,1149,Gd,Y,FuseA,1149,467,1616,0,2,0,3,Gd,5,0,Detchd,1926.0,Unf,1,TA,Y,0,0,WD,Normal,152000
166,190,RL,Reg,Lvl,Inside,Gtl,Edwards,1.5Fin,5,1940,1999,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,Rec,644,Gd,Y,SBrkr,808,547,1355,1,2,0,4,TA,6,0,,,,0,,Y,140,0,WD,Normal,127500
167,20,RL,IR1,Lvl,Inside,Gtl,ClearCr,1Story,5,1955,1993,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,BLQ,1617,Ex,Y,FuseA,1867,0,1867,1,1,0,2,TA,7,3,Attchd,1955.0,Fin,1,TA,Y,476,0,COD,Normal,190000
168,60,RL,Reg,Lvl,Inside,Gtl,NridgHt,2Story,8,2007,2007,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1582,Ex,Y,SBrkr,1610,551,2161,1,1,1,3,Ex,8,1,Attchd,2007.0,Fin,3,TA,Y,178,120,New,Partial,325624
169,60,RL,IR1,Lvl,Inside,Gtl,Gilbert,2Story,7,2004,2004,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,840,Ex,Y,SBrkr,840,880,1720,0,2,1,3,Gd,7,1,Attchd,2004.0,Fin,2,TA,Y,100,48,WD,Normal,183500
